product_id,product_name,category,sub_category,brand,supplier,price,discount_percent,stock_quantity,rating,reviews_count,weight_kg,color,size,material,warranty_years,country,warehouse_city,created_date,status
P2774,People Jacket,Fashion,Jacket,Apple,"Smith, Walters and Rodgers",82704,15,889,4.8,6969,15.19,Red,Small,Aluminium,2,Cyprus,Bangalore,2026-05-30,Active
P2775,Yet Jeans,Fashion,Jeans,HP,"Dillon, Thompson and Cook",65503,4,624,4.5,1197,12.31,Silver,Large,Leather,2,Slovenia,Hyderabad,2025-12-28,Active
P2776,Center Jeans,Fashion,Jeans,Nike,Payne LLC,83757,23,880,4.0,1571,6.19,Red,Small,Plastic,5,Puerto Rico,Delhi,2026-02-07,Active
P2777,Fine Rice,Grocery,Rice,Dell,Travis and Sons,15416,15,570,4.3,6363,4.57,Blue,Large,Leather,2,Mozambique,Pune,2025-07-18,Inactive
P2778,Born Jacket,Fashion,Jacket,Apple,Johnson and Sons,55454,10,219,4.7,8494,13.97,Blue,Small,Plastic,3,Argentina,Hyderabad,2026-03-28,Inactive
P2779,Series Jacket,Fashion,Jacket,Adidas,Smith PLC,4263,1,818,3.5,3813,14.82,Black,Large,Metal,2,Saint Martin,Delhi,2025-12-20,Inactive
P2780,Rather Smart Watch,Electronics,Smart Watch,Nike,"Small, White and Perkins",16961,7,870,4.7,373,0.56,Blue,Medium,Aluminium,1,Slovakia (Slovak Republic),Hyderabad,2024-11-25,Active
P2781,Weight Smart Watch,Electronics,Smart Watch,HP,Pratt and Sons,96829,0,650,4.3,5721,0.7,Red,Standard,Aluminium,4,Syrian Arab Republic,Delhi,2026-03-05,Active
P2782,Hot Shirt,Fashion,Shirt,HP,Allen-Murray,93261,36,621,4.5,8067,18.14,Blue,Large,Leather,4,France,Bangalore,2026-07-17,Active
P2783,Parent Headphones,Electronics,Headphones,HP,Jones-Potts,81812,26,490,3.6,1633,10.76,Silver,Standard,Glass,0,Niger,Hyderabad,2025-11-25,Active
P2784,Culture Bed,Furniture,Bed,Nike,Mathews-Allen,9614,31,597,4.1,1248,14.87,Blue,Medium,Plastic,5,Taiwan,Mumbai,2024-11-21,Active
P2785,Ask Jeans,Fashion,Jeans,IKEA,"Smith, Dominguez and Frank",25984,15,17,3.7,9356,5.33,Red,Medium,Glass,5,Sudan,Bangalore,2025-12-01,Active
P2786,Enjoy Sofa,Furniture,Sofa,Adidas,"George, Morrison and Lee",93512,11,547,4.8,1116,0.3,Blue,Medium,Aluminium,2,Gabon,Bangalore,2025-07-19,Inactive
P2787,Old Jeans,Fashion,Jeans,HP,Williams-Ward,9878,30,30,3.3,1045,4.69,Blue,Standard,Plastic,3,Saint Kitts and Nevis,Chennai,2024-10-08,Inactive
P2788,Control Jacket,Fashion,Jacket,Adidas,"Garcia, Edwards and Willis",48125,21,836,4.7,9353,16.44,Red,Large,Metal,5,Qatar,Chennai,2024-12-14,Inactive
P2789,Car Laptop,Electronics,Laptop,HP,Novak-Davis,66590,8,137,4.1,2517,0.97,White,Large,Aluminium,5,Mozambique,Hyderabad,2025-08-31,Active
P2790,Show Chair,Furniture,Chair,Apple,"Young, Walker and Munoz",57434,16,547,4.0,6829,3.85,Silver,Small,Plastic,5,Cameroon,Hyderabad,2025-08-16,Active
P2791,Station Table,Furniture,Table,HP,Lopez Group,79656,27,956,3.3,4314,3.78,Red,Medium,Metal,2,Guyana,Bangalore,2024-10-04,Inactive
P2792,Option Rice,Grocery,Rice,Dell,Schmidt Group,90192,34,583,4.9,9944,0.51,Silver,Standard,Leather,1,Kiribati,Delhi,2025-08-12,Active
P2793,Machine Oil,Grocery,Oil,Sony,Hernandez Ltd,97665,25,476,3.2,2431,8.7,Blue,Medium,Glass,5,United States of America,Delhi,2026-02-20,Inactive
P2794,Sometimes Shoes,Fashion,Shoes,Nike,"Rios, Holder and Sweeney",57034,10,414,4.7,4909,16.1,Silver,Large,Leather,3,United Kingdom,Hyderabad,2026-01-20,Active
P2795,Go Sofa,Furniture,Sofa,HP,Thompson PLC,83176,20,333,4.2,7714,6.56,Black,Large,Metal,3,Panama,Bangalore,2025-10-19,Inactive
P2796,That Jeans,Fashion,Jeans,Apple,Norman-Ayala,99760,25,474,4.9,6093,1.95,Silver,Small,Glass,3,Cameroon,Bangalore,2026-04-28,Active
P2797,Work Jeans,Fashion,Jeans,Nike,"Roberts, Hernandez and Rodriguez",19928,17,317,4.7,1250,8.98,Black,Small,Aluminium,0,Sao Tome and Principe,Delhi,2025-03-08,Active
P2798,Drug Laptop,Electronics,Laptop,Samsung,Jacobs Group,70283,33,406,3.3,8360,15.85,Red,Large,Aluminium,0,Netherlands Antilles,Delhi,2026-02-25,Inactive
P2799,West Shirt,Fashion,Shirt,Adidas,Roy Inc,37363,4,38,4.0,6780,18.49,Red,Medium,Metal,2,Tajikistan,Bangalore,2025-07-29,Inactive
P2800,Worry Tablet,Electronics,Tablet,Dell,"Prince, Taylor and Lindsey",59193,34,533,3.1,1660,1.86,Blue,Small,Aluminium,1,Philippines,Chennai,2026-02-07,Inactive
P2801,Owner Bed,Furniture,Bed,Adidas,Callahan Inc,82074,13,55,4.6,7270,18.79,Blue,Medium,Glass,1,Greece,Bangalore,2025-06-28,Inactive
P2802,Suffer Mobile,Electronics,Mobile,IKEA,Miller PLC,87602,1,116,4.1,2983,16.54,Red,Medium,Glass,0,British Virgin Islands,Bangalore,2025-06-25,Active
P2803,Final Beverages,Grocery,Beverages,Samsung,Rodriguez LLC,23769,13,685,3.5,5751,6.6,Blue,Medium,Glass,0,United States Virgin Islands,Hyderabad,2025-12-09,Inactive
P2804,Last Snacks,Grocery,Snacks,Samsung,Davis-Bailey,3339,22,994,3.9,2854,9.7,White,Standard,Plastic,2,Netherlands,Delhi,2025-05-25,Active
P2805,To Headphones,Electronics,Headphones,Samsung,Gomez PLC,23346,26,6,3.4,2277,15.08,Red,Small,Glass,3,Tokelau,Delhi,2025-11-02,Inactive
P2806,His Rice,Grocery,Rice,Sony,Snow Ltd,36542,38,79,4.1,7474,15.27,Red,Medium,Aluminium,0,Peru,Delhi,2024-08-17,Inactive
P2807,Perform Oil,Grocery,Oil,Adidas,Bauer LLC,253,3,657,3.8,6961,8.28,White,Medium,Glass,5,Kuwait,Mumbai,2024-12-29,Inactive
P2808,Issue Shoes,Fashion,Shoes,HP,Moore Group,82002,12,178,3.3,273,9.63,White,Large,Leather,5,Afghanistan,Chennai,2025-01-27,Active
P2809,Mother Rice,Grocery,Rice,Dell,Martinez and Sons,85134,22,901,3.2,9460,18.58,Silver,Large,Aluminium,0,Saint Pierre and Miquelon,Pune,2026-05-26,Inactive
P2810,Lawyer Jacket,Fashion,Jacket,HP,"Ellis, Sanchez and Hicks",35469,27,199,3.6,1405,2.42,Silver,Large,Metal,2,Congo,Pune,2025-12-25,Active
P2811,Say Shoes,Fashion,Shoes,Sony,Wheeler Inc,24003,36,258,4.8,2142,12.72,Red,Medium,Aluminium,4,Korea,Pune,2024-09-07,Active
P2812,As Snacks,Grocery,Snacks,IKEA,Brooks and Sons,703,7,658,3.1,2564,15.59,Black,Large,Leather,0,Germany,Bangalore,2026-03-30,Inactive
P2813,Cold Chair,Furniture,Chair,Apple,Randolph PLC,92370,22,792,4.4,9930,5.3,Red,Large,Aluminium,3,Guinea,Chennai,2025-11-27,Inactive
P2814,Maybe Mobile,Electronics,Mobile,Nike,Rodriguez Inc,54897,25,355,4.5,1459,0.35,White,Medium,Leather,0,Svalbard & Jan Mayen Islands,Pune,2026-06-11,Inactive
P2815,Yet Bed,Furniture,Bed,Apple,Smith-Barber,91666,35,544,4.8,7379,10.55,Blue,Medium,Plastic,0,Oman,Chennai,2024-10-13,Active
P2816,Ago Mobile,Electronics,Mobile,Nike,Williams LLC,58881,35,634,4.6,662,18.31,Blue,Medium,Metal,2,Dominican Republic,Bangalore,2026-04-05,Active
P2817,Most Shirt,Fashion,Shirt,IKEA,Martin PLC,56357,16,890,3.1,1102,12.98,Black,Large,Leather,2,Montenegro,Pune,2026-05-21,Inactive
P2818,Newspaper Beverages,Grocery,Beverages,Sony,Carrillo-Smith,19133,18,941,3.9,6038,1.65,Blue,Large,Aluminium,1,Turks and Caicos Islands,Delhi,2025-07-26,Active
P2819,Practice Shirt,Fashion,Shirt,Apple,"Osborne, Martinez and Hardy",64237,32,619,4.8,3516,19.48,Blue,Standard,Plastic,2,United States Virgin Islands,Chennai,2025-01-30,Inactive
P2820,Either Table,Furniture,Table,IKEA,"Morales, Floyd and Roberts",66933,28,91,4.5,7703,18.7,Black,Medium,Plastic,5,Sierra Leone,Delhi,2024-12-01,Inactive
P2821,Street Jeans,Fashion,Jeans,IKEA,"Barrera, Mitchell and Patel",11927,35,609,4.9,4404,12.24,Red,Medium,Metal,2,Kazakhstan,Mumbai,2026-07-04,Active
P2822,Company Oil,Grocery,Oil,Nike,Bailey-Allen,52722,24,728,4.6,9226,16.74,White,Standard,Aluminium,1,Montenegro,Pune,2026-01-03,Inactive
P2823,Inside Sofa,Furniture,Sofa,Samsung,"Torres, Ellis and Hamilton",13614,28,801,3.5,9987,4.76,Blue,Small,Leather,3,Zambia,Hyderabad,2025-05-28,Active
P2824,Kid Jacket,Fashion,Jacket,Apple,Thompson-Chen,10242,18,203,3.1,8466,10.97,Black,Medium,Metal,1,Kazakhstan,Hyderabad,2026-07-14,Inactive
P2825,Commercial Sofa,Furniture,Sofa,Sony,Jackson and Sons,16025,27,230,4.6,5203,5.49,Red,Large,Glass,4,Turkmenistan,Mumbai,2025-04-10,Active
P2826,Partner Snacks,Grocery,Snacks,Apple,Ingram-Wright,60919,14,814,4.0,9973,7.02,Red,Standard,Leather,3,Colombia,Chennai,2025-01-14,Active
P2827,Quickly Shoes,Fashion,Shoes,Adidas,"Mccoy, Solomon and Weiss",28841,17,362,3.2,8348,0.89,Black,Standard,Glass,1,Zambia,Mumbai,2025-09-07,Inactive
P2828,Power Bed,Furniture,Bed,Adidas,"Vaughn, Clark and Lee",20622,31,134,4.8,5849,10.57,Black,Large,Aluminium,2,Nauru,Mumbai,2024-11-08,Inactive
P2829,Like Tablet,Electronics,Tablet,Apple,"Lopez, Mcdaniel and Taylor",86088,23,730,4.3,9580,15.03,Silver,Small,Metal,0,Ireland,Hyderabad,2024-12-12,Inactive
P2830,Impact Tablet,Electronics,Tablet,Nike,"Morales, Jones and Kennedy",2135,21,523,4.1,2488,15.93,Blue,Small,Plastic,2,Svalbard & Jan Mayen Islands,Hyderabad,2026-02-24,Active
P2831,Agreement Rice,Grocery,Rice,Apple,"Boyd, Dalton and Glenn",44406,10,854,3.1,3604,19.34,Silver,Large,Leather,4,Singapore,Mumbai,2024-09-02,Inactive
P2832,Drop Oil,Grocery,Oil,IKEA,Sanchez-Riley,38642,22,537,4.8,7407,13.99,White,Medium,Plastic,1,Costa Rica,Chennai,2025-02-14,Inactive
P2833,Car Jeans,Fashion,Jeans,Apple,"Douglas, Christian and Medina",28778,5,812,3.8,8436,18.67,Blue,Standard,Leather,0,Sierra Leone,Mumbai,2025-03-29,Inactive
P2834,Quality Headphones,Electronics,Headphones,Dell,"Greene, Russell and Herring",72446,17,969,3.7,949,9.19,Red,Large,Plastic,0,Venezuela,Chennai,2025-05-21,Inactive
P2835,Low Rice,Grocery,Rice,Apple,Mckee-Perkins,56305,22,754,4.3,8355,11.71,Blue,Standard,Plastic,4,Bolivia,Chennai,2025-01-24,Inactive
P2836,Break Headphones,Electronics,Headphones,Dell,"Melendez, Robbins and Costa",81326,7,832,3.4,8746,1.16,White,Medium,Metal,4,Mauritania,Chennai,2025-06-10,Active
P2837,First Jacket,Fashion,Jacket,IKEA,Esparza Inc,67195,15,287,4.7,4935,11.69,Silver,Large,Leather,4,Montenegro,Chennai,2025-07-06,Active
P2838,Assume Jeans,Fashion,Jeans,Nike,Valdez Inc,39095,11,12,4.3,9097,17.45,Red,Small,Leather,5,Oman,Mumbai,2026-02-17,Active
P2839,Call Rice,Grocery,Rice,Adidas,Williams-Smith,69317,13,192,3.6,9882,19.62,Red,Large,Leather,5,Wallis and Futuna,Bangalore,2025-12-18,Active
P2840,Draw Shirt,Fashion,Shirt,IKEA,"Shelton, Smith and Harrison",35741,8,614,3.7,7018,10.36,Silver,Small,Leather,1,Palau,Mumbai,2026-01-06,Active
P2841,History Laptop,Electronics,Laptop,Apple,Aguilar-Green,76142,5,470,4.6,5418,5.25,Black,Medium,Plastic,4,Gambia,Delhi,2025-11-10,Inactive
P2842,Town Beverages,Grocery,Beverages,Nike,Jenkins-Austin,31034,23,35,4.4,4665,17.47,Silver,Small,Plastic,4,Zambia,Pune,2024-11-29,Inactive
P2843,Against Chair,Furniture,Chair,IKEA,Long PLC,83544,8,676,3.1,9305,4.42,White,Standard,Metal,2,Brunei Darussalam,Chennai,2025-05-04,Inactive
P2844,Knowledge Sofa,Furniture,Sofa,Samsung,Ortiz Ltd,19814,21,528,3.2,322,2.03,White,Large,Metal,1,Dominican Republic,Chennai,2024-12-23,Active
P2845,Different Beverages,Grocery,Beverages,Apple,"Richmond, Williamson and Simon",26539,12,762,4.1,667,13.89,Blue,Small,Leather,4,Bulgaria,Bangalore,2025-07-28,Active
P2846,Risk Oil,Grocery,Oil,Adidas,Anthony-Valentine,418,33,933,4.3,6325,5.4,Blue,Large,Leather,5,Montenegro,Delhi,2026-07-29,Active
P2847,Development Headphones,Electronics,Headphones,Samsung,Ramsey LLC,56580,22,951,3.9,4253,3.64,White,Standard,Glass,2,Guernsey,Bangalore,2025-02-04,Inactive
P2848,Treat Oil,Grocery,Oil,IKEA,Johns-Brady,95379,40,939,3.3,6221,17.71,Black,Medium,Leather,4,Jersey,Pune,2026-07-31,Active
P2849,Rate Table,Furniture,Table,Adidas,Long LLC,3724,35,503,3.7,2697,8.08,Red,Small,Metal,4,Algeria,Chennai,2026-05-13,Inactive
P2850,Walk Rice,Grocery,Rice,Samsung,"Ramirez, Mendez and Shea",25309,25,98,3.9,5868,19.18,Blue,Large,Glass,1,Italy,Delhi,2025-05-12,Active
P2851,Maybe Beverages,Grocery,Beverages,Adidas,"Pollard, Hernandez and Pena",44135,7,956,4.7,5158,10.17,Red,Standard,Plastic,0,South Georgia and the South Sandwich Islands,Delhi,2026-03-06,Inactive
P2852,Specific Bed,Furniture,Bed,Sony,Watts Ltd,51371,33,832,4.0,2757,9.55,White,Small,Metal,2,Aruba,Delhi,2025-01-12,Active
P2853,Foreign Beverages,Grocery,Beverages,IKEA,Sweeney-Hernandez,65385,5,214,4.1,3644,9.85,Silver,Large,Aluminium,5,Faroe Islands,Pune,2025-11-23,Inactive
P2854,Really Shirt,Fashion,Shirt,IKEA,Martin-Johnson,76087,31,647,4.5,9620,10.11,Blue,Large,Leather,4,Tokelau,Hyderabad,2026-03-27,Active
P2855,Particularly Shirt,Fashion,Shirt,Dell,Moore-Ramos,96799,17,992,3.1,3139,0.39,White,Large,Plastic,1,Singapore,Bangalore,2024-11-28,Active
P2856,More Sofa,Furniture,Sofa,Adidas,Sparks and Sons,43269,29,401,4.5,835,3.5,Black,Large,Plastic,4,Jamaica,Bangalore,2024-08-14,Inactive
P2857,Action Jeans,Fashion,Jeans,HP,"Gonzales, Williams and Perry",9798,25,340,4.2,2120,9.73,White,Medium,Aluminium,1,Cyprus,Hyderabad,2025-09-22,Active
P2858,Admit Jeans,Fashion,Jeans,Dell,"Robinson, Coleman and Kelly",42389,18,228,3.6,5002,5.04,Silver,Standard,Plastic,5,Liechtenstein,Hyderabad,2025-04-23,Active
P2859,Conference Shoes,Fashion,Shoes,Apple,Brown-Robertson,90363,12,834,3.7,9589,18.04,Black,Medium,Plastic,5,United States Minor Outlying Islands,Chennai,2026-03-26,Active
P2860,Give Tablet,Electronics,Tablet,Sony,"Smith, Zuniga and Pierce",12655,23,190,4.4,8009,15.67,Blue,Medium,Leather,1,Japan,Pune,2025-11-06,Inactive
P2861,Positive Tablet,Electronics,Tablet,Samsung,"Cummings, Shaffer and Jackson",40956,30,563,4.4,3723,10.36,White,Large,Aluminium,0,Pakistan,Chennai,2025-10-30,Active
P2862,Organization Laptop,Electronics,Laptop,Apple,Hawkins Inc,43347,37,108,3.6,6306,15.32,Blue,Medium,Leather,5,Zimbabwe,Hyderabad,2026-05-20,Active
P2863,Feel Bed,Furniture,Bed,HP,Solomon-Foster,1517,39,589,4.0,7888,9.97,Blue,Standard,Leather,0,Saint Lucia,Bangalore,2026-03-22,Active
P2864,Fear Jeans,Fashion,Jeans,IKEA,"Miller, Lucas and Guzman",7985,38,361,4.0,3216,9.5,Silver,Large,Metal,5,French Polynesia,Delhi,2025-01-03,Active
P2865,Miss Chair,Furniture,Chair,HP,"Ochoa, Pierce and Day",76691,25,347,3.2,3878,7.47,Silver,Medium,Metal,2,Korea,Mumbai,2025-01-31,Inactive
P2866,Knowledge Chair,Furniture,Chair,Adidas,"Pacheco, Ashley and Martin",76571,14,511,4.5,5374,0.59,White,Medium,Metal,3,Kenya,Chennai,2026-07-11,Inactive
P2867,Fire Headphones,Electronics,Headphones,Dell,"Goodman, Chen and Olson",61083,28,386,4.6,4381,3.98,Silver,Medium,Leather,0,United States Virgin Islands,Chennai,2024-10-21,Inactive
P2868,Employee Snacks,Grocery,Snacks,HP,Davis-Mills,4710,1,466,3.0,2527,18.52,Black,Small,Glass,3,Martinique,Bangalore,2025-07-23,Inactive
P2869,Suggest Rice,Grocery,Rice,Sony,Williams LLC,21691,11,117,4.7,5592,2.98,Blue,Medium,Glass,0,South Georgia and the South Sandwich Islands,Hyderabad,2026-04-11,Inactive
P2870,Cold Headphones,Electronics,Headphones,IKEA,Schultz LLC,486,8,534,3.4,1667,2.14,Blue,Medium,Glass,2,Trinidad and Tobago,Hyderabad,2025-08-20,Active
P2871,Kitchen Jeans,Fashion,Jeans,Nike,Lane LLC,38566,39,570,4.0,3492,15.26,White,Large,Plastic,5,France,Chennai,2025-01-22,Inactive
P2872,Thought Mobile,Electronics,Mobile,Sony,Hudson-Hayden,32357,16,97,4.7,736,0.57,Black,Medium,Aluminium,0,Iceland,Bangalore,2024-09-17,Inactive
P2873,Among Shirt,Fashion,Shirt,IKEA,Wright-Simmons,47233,11,558,4.1,7394,17.41,Blue,Standard,Leather,2,India,Delhi,2025-10-03,Inactive
P2874,Bank Beverages,Grocery,Beverages,Nike,Hardin-Woods,19990,18,998,4.0,61,7.26,Red,Medium,Plastic,1,Tanzania,Bangalore,2026-02-17,Inactive
P2875,Blood Shoes,Fashion,Shoes,Samsung,Leon LLC,38680,11,255,4.2,2989,4.18,Red,Small,Glass,3,Saint Martin,Delhi,2024-12-19,Inactive
P2876,Project Sofa,Furniture,Sofa,HP,Espinoza-Jackson,49820,7,364,4.9,8568,8.91,Black,Small,Leather,2,Lao People's Democratic Republic,Chennai,2025-05-16,Inactive
P2877,Determine Shoes,Fashion,Shoes,Dell,Henderson and Sons,535,31,415,3.3,3857,10.55,Black,Large,Metal,1,Faroe Islands,Pune,2025-07-17,Inactive
P2878,Trouble Beverages,Grocery,Beverages,IKEA,"Williams, Rodriguez and Thomas",88838,33,676,4.4,1985,16.03,Red,Medium,Metal,1,Guinea,Chennai,2025-08-22,Active
P2879,Card Sofa,Furniture,Sofa,Nike,"White, Nguyen and Diaz",37912,14,67,3.9,1596,19.92,White,Large,Leather,2,Nauru,Pune,2024-11-01,Inactive
P2880,World Shoes,Fashion,Shoes,Samsung,Russell-Robertson,26685,10,192,4.3,6218,14.82,Silver,Standard,Leather,4,Falkland Islands (Malvinas),Mumbai,2026-03-23,Inactive
P2881,Claim Mobile,Electronics,Mobile,Dell,Figueroa and Sons,39994,38,576,4.5,8492,8.8,Black,Large,Leather,4,Isle of Man,Bangalore,2026-05-21,Inactive
P2882,Game Tablet,Electronics,Tablet,Apple,"Myers, Haynes and Douglas",45869,8,508,3.8,558,9.08,Red,Large,Metal,3,Lesotho,Hyderabad,2025-12-28,Inactive
P2883,Protect Jeans,Fashion,Jeans,Sony,Figueroa Ltd,76735,25,858,4.1,3398,13.57,Red,Large,Metal,2,Taiwan,Chennai,2025-09-16,Inactive
P2884,Moment Laptop,Electronics,Laptop,Dell,Drake Group,15808,32,687,4.9,6630,4.25,Black,Large,Leather,3,Taiwan,Bangalore,2025-07-21,Active
P2885,Smile Mobile,Electronics,Mobile,Adidas,"Wong, Lozano and Gray",18742,35,806,4.9,4323,15.92,White,Standard,Glass,2,Namibia,Bangalore,2024-11-16,Inactive
P2886,Staff Mobile,Electronics,Mobile,Samsung,Navarro PLC,5412,3,892,4.2,2584,19.61,Blue,Large,Metal,5,Hong Kong,Hyderabad,2024-08-08,Active
P2887,Authority Laptop,Electronics,Laptop,Dell,"Reeves, Hahn and Martin",75315,37,1000,4.3,9012,11.15,Silver,Large,Metal,1,Croatia,Chennai,2025-02-09,Active
P2888,Stay Sofa,Furniture,Sofa,Apple,"Frey, Rodriguez and Erickson",63345,35,537,4.7,1336,5.41,White,Standard,Aluminium,4,Netherlands,Hyderabad,2026-03-08,Active
P2889,Beyond Bed,Furniture,Bed,Adidas,"Beck, Hamilton and Simmons",97126,40,543,4.7,2433,15.91,Red,Large,Metal,1,Morocco,Chennai,2025-01-03,Inactive
P2890,Her Mobile,Electronics,Mobile,Dell,Taylor PLC,15547,27,559,4.6,7124,14.33,White,Large,Glass,3,Turks and Caicos Islands,Mumbai,2025-02-24,Inactive
P2891,Task Jacket,Fashion,Jacket,Sony,Short and Sons,50795,19,311,4.6,9485,6.23,Black,Small,Glass,2,Barbados,Delhi,2026-04-28,Active
P2892,Natural Headphones,Electronics,Headphones,Samsung,"Smith, Decker and Williams",75777,34,526,3.2,6806,1.22,Silver,Medium,Leather,4,Equatorial Guinea,Mumbai,2026-05-31,Active
P2893,According Oil,Grocery,Oil,Sony,Hill-Roberts,3772,25,442,3.2,3519,12.52,Silver,Small,Aluminium,1,Congo,Mumbai,2025-04-16,Active
P2894,Campaign Snacks,Grocery,Snacks,HP,Escobar Ltd,75637,29,677,3.4,2627,14.75,White,Small,Plastic,0,Bulgaria,Delhi,2025-12-23,Inactive
P2895,Industry Chair,Furniture,Chair,Samsung,Anderson-Cooper,21747,6,675,3.9,1452,4.15,White,Standard,Aluminium,2,Albania,Mumbai,2024-12-20,Active
P2896,Him Snacks,Grocery,Snacks,Adidas,"Reynolds, Rocha and Hughes",38887,21,105,3.2,4793,12.83,Black,Standard,Plastic,0,Spain,Hyderabad,2025-11-08,Active
P2897,Heavy Sofa,Furniture,Sofa,Dell,"Riddle, Lloyd and Phillips",36917,38,400,4.3,6486,19.72,Black,Small,Plastic,5,Saint Kitts and Nevis,Mumbai,2025-01-18,Inactive
P2898,Cultural Sofa,Furniture,Sofa,Adidas,Marshall Inc,13740,24,685,4.8,2576,14.54,White,Small,Metal,3,Malta,Bangalore,2025-08-16,Active
P2899,Ahead Table,Furniture,Table,Sony,Rivers Ltd,77545,14,855,3.8,9972,14.67,Silver,Medium,Metal,3,Grenada,Mumbai,2025-10-05,Inactive
P2900,Recently Jacket,Fashion,Jacket,Nike,Johnson and Sons,55988,22,619,4.7,1637,2.35,White,Medium,Leather,0,Benin,Chennai,2025-04-24,Inactive
P2901,Else Oil,Grocery,Oil,IKEA,Patterson-Nelson,12274,2,864,3.0,1377,6.61,Silver,Medium,Leather,4,Cook Islands,Hyderabad,2024-08-17,Inactive
P2902,While Laptop,Electronics,Laptop,Samsung,Velasquez-Flores,99904,34,828,3.2,9643,16.08,Black,Medium,Plastic,1,Sri Lanka,Mumbai,2024-11-18,Active
P2903,Home Headphones,Electronics,Headphones,IKEA,Smith-Short,43701,17,818,3.9,2648,14.5,White,Medium,Metal,2,Togo,Mumbai,2024-08-29,Inactive
P2904,Skin Headphones,Electronics,Headphones,Samsung,"Bell, Hernandez and Powers",54547,38,845,5.0,3479,2.83,Red,Small,Leather,2,Honduras,Bangalore,2025-08-15,Inactive
P2905,Again Mobile,Electronics,Mobile,Adidas,Murray LLC,61824,5,975,4.4,7296,1.08,Red,Small,Metal,0,Chad,Pune,2026-05-20,Inactive
P2906,Gas Snacks,Grocery,Snacks,Dell,Baxter-Sanchez,94908,13,738,3.6,4318,5.75,White,Medium,Leather,5,Comoros,Hyderabad,2025-09-17,Inactive
P2907,Enough Beverages,Grocery,Beverages,Dell,"Smith, Thomas and Hubbard",77529,25,61,3.8,1976,2.27,Black,Standard,Metal,5,Poland,Delhi,2025-05-29,Inactive
P2908,Long Mobile,Electronics,Mobile,Apple,Ramirez Group,26101,37,83,3.4,609,19.8,Blue,Large,Metal,1,Taiwan,Bangalore,2025-07-26,Inactive
P2909,Full Chair,Furniture,Chair,IKEA,Martinez LLC,95491,16,80,3.7,1266,19.52,White,Small,Aluminium,2,Taiwan,Chennai,2026-03-12,Active
P2910,Imagine Smart Watch,Electronics,Smart Watch,Nike,Perkins Inc,91912,32,901,3.5,6217,11.32,Red,Small,Glass,3,Maldives,Bangalore,2026-07-19,Active
P2911,Or Shirt,Fashion,Shirt,HP,Moody Group,49082,10,444,4.4,6065,12.67,Silver,Large,Glass,4,Faroe Islands,Bangalore,2026-08-02,Inactive
P2912,Specific Beverages,Grocery,Beverages,Dell,"Stanton, Arias and Jacobson",94507,37,343,4.5,6062,4.92,Silver,Large,Leather,4,Nepal,Mumbai,2025-12-07,Active
P2913,Law Laptop,Electronics,Laptop,IKEA,Ryan PLC,63722,29,507,3.3,4708,11.94,Black,Large,Aluminium,1,Pakistan,Bangalore,2025-09-07,Inactive
P2914,Free Sofa,Furniture,Sofa,HP,"Daniel, Allison and Smith",33601,2,42,3.3,8822,8.86,Silver,Large,Leather,2,Switzerland,Mumbai,2025-11-17,Inactive
P2915,Fish Shirt,Fashion,Shirt,IKEA,"Bell, Luna and Cruz",93085,10,579,3.5,7803,11.08,Black,Medium,Aluminium,4,Turkey,Bangalore,2025-07-30,Active
P2916,Structure Shirt,Fashion,Shirt,HP,Davis-Douglas,92353,34,825,3.8,7151,6.81,White,Large,Metal,1,Spain,Pune,2025-08-01,Inactive
P2917,Ever Snacks,Grocery,Snacks,Nike,Brown-Crawford,95347,36,860,4.4,3338,2.12,White,Small,Plastic,5,Botswana,Bangalore,2024-11-05,Inactive
P2918,Someone Snacks,Grocery,Snacks,Apple,Gomez-Collins,78332,9,73,4.7,8299,19.48,Black,Standard,Glass,5,Malaysia,Delhi,2025-06-19,Active
P2919,Still Headphones,Electronics,Headphones,Samsung,Johnson-Estrada,33131,38,85,3.3,494,13.15,White,Small,Leather,5,Swaziland,Delhi,2025-02-23,Active
P2920,West Chair,Furniture,Chair,Sony,"Mccoy, Brown and Coleman",16389,10,297,3.6,7169,15.32,Blue,Medium,Aluminium,0,San Marino,Chennai,2026-06-05,Active
P2921,Theory Headphones,Electronics,Headphones,Samsung,"Gray, Molina and Evans",34448,33,427,4.0,5819,5.57,White,Small,Aluminium,1,Kyrgyz Republic,Pune,2026-04-12,Active
P2922,Around Oil,Grocery,Oil,Samsung,"Smith, Bradley and Mack",71574,29,827,4.6,5090,12.61,Black,Standard,Plastic,3,French Guiana,Delhi,2026-06-05,Inactive
P2923,Country Snacks,Grocery,Snacks,IKEA,Armstrong LLC,61259,23,994,4.1,3034,2.57,Blue,Medium,Plastic,1,Korea,Bangalore,2025-10-07,Inactive
P2924,Write Snacks,Grocery,Snacks,Sony,"Zavala, Odom and Phelps",61504,14,323,3.7,79,9.81,Silver,Medium,Aluminium,2,Armenia,Pune,2025-03-06,Inactive
P2925,Position Bed,Furniture,Bed,HP,"Santiago, Gonzalez and Nichols",81975,28,899,3.4,7239,10.05,Red,Small,Metal,1,India,Chennai,2024-11-11,Active
P2926,Tend Smart Watch,Electronics,Smart Watch,Samsung,Avila-Lee,38558,27,210,4.4,8355,2.05,White,Medium,Leather,2,Bouvet Island (Bouvetoya),Pune,2024-10-23,Inactive
